<http://data.doremus.org/performance/7981fd0d-8267-32f7-bea8-9e06b387271a>;14058.ttl;Concert d'ouverture du ChÅ“ur de l'Orchestre de Paris;17/01/2015;SimilaritÃ© :0.6519999999999999
<http://data.doremus.org/performance/1a9e0eef-4e15-3880-8424-35a4b86154cf>;10561.ttl;Carl Craig presents Tribe;10/09/2009;SimilaritÃ© :0.6915
<http://data.doremus.org/performance/e2e1b0e5-608c-384e-bb28-65f2667cddd4>;0919695.ttl;Jazz Ã  la Villette. Carl Craig presents Tribe;10/09/2009;
;;;;
<http://data.doremus.org/performance/8069101d-cdf5-3264-b574-78f47a345a68>;10693.ttl;3 Decades of EinstÃ¼rzende Neubauten;16/11/2010;SimilaritÃ© :0.749
<http://data.doremus.org/performance/8bb8bd1a-5657-3f59-9437-5deba03b0bdc>;0952911.ttl;3 Decades of EinstÃ¼rzende Neubauten. First Night of Celebration;16/11/2010;
;;;;
<http://data.doremus.org/performance/c9b4f91f-dcad-344c-bea6-41191386cce2>;11282.ttl;Abraham Inc feat. David Krakauer, Fred Wesley & SoCalled ;04/09/2010;SimilaritÃ© :0.792
<http://data.doremus.org/performance/7608dce7-69d9-3e9c-b7e7-3371d772ace2>;0948470.ttl;Jazz Ã  la Villette. Abraham Inc feat. David Krakauer, Fred Wesley & SoCalled;04/09/2010;
;;;;
<http://data.doremus.org/performance/d45056c5-e3bb-3a39-aa33-cb85385281e5>;10546.ttl;Ron Carter Foursight Quartet;03/09/2009;SimilaritÃ© :0.7090000000000001
<http://data.doremus.org/performance/daf1b3ce-0cce-3356-ab09-db9698f35f31>;0919012.ttl;Jazz Ã  la Villette. Ron Carter Foursight Quartet;03/09/2009;
;;;;
<http://data.doremus.org/performance/593ddc21-6f8e-310a-9175-e30264f853b1>;10110.ttl;Tenzin GÃ¶npo / Yungchen Lhamo;14/02/2010;SimilaritÃ© :0.6665
<http://data.doremus.org/performance/56c9583a-68f5-3b76-b11b-5beb8756024d>;0934234.ttl;RÃ©sistances. Tibet. Tenzin GÃ¶npo, Yungchen Lhamo;14/02/2010;
;;;;
<http://data.doremus.org/performance/b05820e9-59aa-3da3-897b-5aa8355a4507>;11069.ttl;LeÃ§on de musique par Menahem Pressler : InterprÃ©ter Mozart et Chopin;20/03/2011;SimilaritÃ© :0.7945
<http://data.doremus.org/performance/7582efd4-8fa2-367e-9a41-db3f4b21f1a9>;0961895.ttl;LeÃ§on de musique. InterprÃ©ter Mozart et Chopin.;20/03/2011;
;;;;
<http://data.doremus.org/performance/61139dd1-43b4-3f9c-9983-2c4f61c6dbed>;11083.ttl;Les Arts Florissants - Le Jardin de Monsieur Lully;07/06/2011;SimilaritÃ© :0.628
<http://data.doremus.org/performance/8a75afa9-f282-3e8c-9466-d0c923b303ac>;0967509.ttl;5e biennale d'art vocal. Le jardin de Monsieur Lully;07/06/2011;
;;;;
<http://data.doremus.org/performance/e5a10d70-26fa-3d57-b0ae-7f7cadb0e6af>;10952.ttl;Orchestre Philharmonique de Radio France - Lionel Bringuier - Nelson Freire;08/04/2011;SimilaritÃ© :0.8420000000000001
<http://data.doremus.org/performance/5cd25d41-ce2e-3e74-9eba-833b15a9d9b3>;0963902.ttl;Orchestre Philharmonique de Radio France. Nelson Freire;08/04/2011;
;;;;
<http://data.doremus.org/performance/1912e75a-52f5-3b9c-a878-6da0a83acbda>;6674.ttl;Avishai Cohen;28/06/2010;SimilaritÃ© :0.79
<http://data.doremus.org/performance/77c7bfa8-0778-3e59-b1f2-b00efaeb023c>;0943463.ttl;Avishai Cohen & guests;28/06/2010;
;;;;
<http://data.doremus.org/performance/367b2cff-bfc0-3ed2-9a6c-3a65ba487665>;10681.ttl;Deutsche Radio Philharmonie SaarbrÃ¼cken-Kaiserslautern;13/10/2010;SimilaritÃ© :0.6275
<http://data.doremus.org/performance/bdb83e48-ce80-3906-8f18-0688ac90de4e>;0949836.ttl;LÃ©nine, Staline et la musique. Gennady Rozhdestvensky, Deutsche Radio Philharmonie SaarbrÃ¼cken-Kaiserslautern;13/10/2010;
;;;;
<http://data.doremus.org/performance/4487ad8e-11e7-3a85-a1d3-c8a2a7b70bbc>;5535.ttl;Versus: Carl Craig / Les SiÃ¨cles;18/10/2008;SimilaritÃ© :0.8174999999999999
<http://data.doremus.org/performance/6d34def0-984b-36f9-9896-d12eda9c56d8>;0922413.ttl;Versus. Carl Craig;18/10/2008;
;;;;
<http://data.doremus.org/performance/43c3ec0e-0f54-3fa1-a1f2-81675ac3fd5f>;11286.ttl;"Chucho ValdÃ©s & Archie Shepp \""Afro-Cuban Project\""";07/09/2010;SimilaritÃ© :0.7615000000000001
<http://data.doremus.org/performance/33a13126-29a9-3448-9df2-1e1f58b09602>;0948698.ttl;"Jazz Ã  la Villette. Chucho ValdÃ©s et Archie Shepp. \""Afro-Cuban Project\""";07/09/2010;
;;;;
<http://data.doremus.org/performance/8fc77d2a-4e36-3592-843a-c805f5b35e3e>;11016.ttl;London Symphony Orchestra - Valery Gergiev;28/03/2011;SimilaritÃ© :0.7895000000000001
<http://data.doremus.org/performance/3d25a05c-b9be-3da5-b6bf-72db19b529e9>;0960360.ttl;London Symphony Orchestra;28/03/2011;
;;;;
<http://data.doremus.org/performance/21c642c8-5fc7-3529-884e-d3e59b034720>;10052.ttl;Asie centrale - Musiques des cours royales;28/11/2009;SimilaritÃ© :0.6479999999999999
<http://data.doremus.org/performance/53b05a45-c102-388e-938c-319178f62df3>;0927511.ttl;Les routes d'Orient. Asie centrale. Musiques des cours royales. OuzbÃ©kistan;28/11/2009;
;;;;
<http://data.doremus.org/performance/8a90303b-9c2e-386b-864a-5c59a3dbefff>;12098.ttl;"Aldo Romano \""Tribute to Don Cherry\""";04/09/2011;SimilaritÃ© :0.7444999999999999
<http://data.doremus.org/performance/eb9bc54d-b307-31cb-b239-331885c03905>;0975147.ttl;"Jazz Ã  la Villette. Aldo Romano \""Tribute to Don Cherry\""";04/09/2011;
;;;;
<http://data.doremus.org/performance/1351bd03-3929-3c6b-b27d-bcf56ef251ae>;11285.ttl;Robert Glasper Trio & Bilal;12/09/2010;SimilaritÃ© :0.6745
<http://data.doremus.org/performance/38c3396c-b0ab-39b2-be4a-d35c04351ff7>;0948920.ttl;Jazz Ã  la Villette. Robert Glasper trio et Bilal;12/09/2010;
;;;;
<http://data.doremus.org/performance/11488df6-ac3f-31b1-b8ec-548195e483f0>;10880.ttl;Orchestre de Paris - Dima Slobodeniouk - Gil Shaham;01/12/2010;SimilaritÃ© :0.9315
<http://data.doremus.org/performance/79f23e46-2be0-3abf-b031-2ee727b72188>;0954229.ttl;Orchestre de Paris, Dmitri Slobodeniouk, Gil Shaham;01/12/2010;
;;;;
<http://data.doremus.org/performance/aa03bddb-ef0d-380f-94b0-017092786341>;6523.ttl;Laurent Garnier Live;13/03/2010;SimilaritÃ© :0.8734999999999999
<http://data.doremus.org/performance/fea06f97-9f3f-3a00-9ced-38a0520f0081>;0935678.ttl;Laurent Garnier;13/03/2010;
;;;;
<http://data.doremus.org/performance/4ada8ffe-d380-3259-ba88-3540d4d0dcf9>;10723.ttl; Eric Le Sage - Quatuor EbÃ¨ne - Daishin Kashimoto - Lise Berthaud - FranÃ§ois Salque;17/10/2010;SimilaritÃ© :0.692
<http://data.doremus.org/performance/1ddae412-c8ec-3367-9cb8-344dfd7e8bfd>;0949208.ttl;Week-end de musique de chambre franÃ§aise. Eric Le Sage, Daishin Kashimoto, Lise Berthaud, FranÃ§ois Salque;17/10/2010;
;;;;
<http://data.doremus.org/performance/438f63b8-8928-3c76-8220-98e7ca25d45c>;10104.ttl;Orchestre Philharmonique de Radio France;05/02/2010;SimilaritÃ© :0.7709999999999999
<http://data.doremus.org/performance/cbfdb6ca-c5f9-36e8-b0c2-ae0862b9e536>;0933821.ttl;Orientalismes. Orchestre Philharmonique de Radio France;05/02/2010;
;;;;
<http://data.doremus.org/performance/52ef69ff-2627-3aab-83d9-fc57482fd681>;10560.ttl;Elysian Fields feat. Don Byron;06/09/2009;SimilaritÃ© :0.738
<http://data.doremus.org/performance/fdbbeca1-a8ac-3a53-8517-386b96933611>;0920432.ttl;Jazz Ã  la Villette. Elysian Fields feat. Don Byron;06/09/2009;
;;;;
<http://data.doremus.org/performance/23f20f9b-46a2-38e3-9066-0f79d6b5f0bc>;10794.ttl;Il ritorno d'Ulisse in patria;22/06/2011;SimilaritÃ© :0.628
<http://data.doremus.org/performance/481ba57f-9a33-396e-b62c-9baf9de10308>;0967956.ttl;5e biennale d'art vocal. Il ritorno d'Ulisse in patria;22/06/2011;
;;;;
<http://data.doremus.org/performance/652c4e80-0199-3562-83cb-a718150333d1>;5426.ttl;Chamber Orchestra of Europe;24/01/2009;SimilaritÃ© :0.795
<http://data.doremus.org/performance/6860b283-6cbc-30b8-a1c0-6e714c7d6858>;0896298.ttl;Chamber orchestra of Europe, HÃ©lÃ¨ne Grimaud;24/01/2009;
;;;;
<http://data.doremus.org/performance/d7025106-823a-34fd-9fbd-ae212ae60317>;10612.ttl;Las Ondas Marteles;05/09/2009;SimilaritÃ© :0.6205
<http://data.doremus.org/performance/8c5c7496-3899-39a7-9fa3-b0ab6c4964f9>;0925252.ttl;Jazz Ã  la Villette. Las Ondas Marteles;05/09/2009;
;;;;
<http://data.doremus.org/performance/8baf0c46-5699-3da1-b6c7-95562f58f769>;5486.ttl;Marianne Faithfull;18/06/2009;SimilaritÃ© :0.6915
<http://data.doremus.org/performance/136637ff-fb91-3a02-9a9a-0a470eea8a62>;0909021.ttl;Domaine privÃ© Marianne Faithfull;18/06/2009;
;;;;
<http://data.doremus.org/performance/d8d71d5a-dbea-3685-ad09-735e519c7d87>;10128.ttl;Ensemble intercontemporain, Pierre Boulez;12/03/2010;SimilaritÃ© :0.64
<http://data.doremus.org/performance/5a1918a1-3b65-30c6-bb24-6bb202095f80>;0936345.ttl;L'orchestre laboratoire. Ensemble intercontemporain, Pierre Boulez, BBC singers;12/03/2010;
;;;;
<http://data.doremus.org/performance/17e03e19-59e6-37ea-805b-7e311e945a0b>;10998.ttl;Budapest Festival Orchestra - IvÃ¡n Fischer - Petra Lang;05/03/2011;SimilaritÃ© :0.739
<http://data.doremus.org/performance/3c0ca17a-467e-3286-bb2b-9ea3acfeb569>;0960343.ttl;Budapest Festival Orchestra;05/03/2011;
;;;;
<http://data.doremus.org/performance/43c700d9-369f-36ea-b890-7baab658998a>;11929.ttl;The Velvet Underground Revisited ;07/07/2011;SimilaritÃ© :0.7115
<http://data.doremus.org/performance/e201ca90-7dc8-395a-aca4-411977bb78a5>;0993793.ttl;Festival Days Off. The Velvet Underground Revisited;07/07/2011;
;;;;
<http://data.doremus.org/performance/b91a73dd-96a8-3819-8111-b356c81ef0c6>;10721.ttl;Eric Le Sage - Quatuor EbÃ¨ne - FranÃ§ois Salque - Paul Meyer ;16/10/2010;SimilaritÃ© :0.6479999999999999
<http://data.doremus.org/performance/8c4901c8-8df5-3c52-b06a-1f25445ce21c>;0949205.ttl;Week-end de musique de chambre franÃ§aise. Eric Le Sage, Quatuor EbÃ¨ne, FranÃ§ois Salque, Paul Meyer (16h);16/10/2010;
;;;;
<http://data.doremus.org/performance/4a7f8ba3-0c91-343a-a83e-55505375c79a>;5457.ttl;Erik Truffaz - Murcof - Talvin Singh;16/04/2009;SimilaritÃ© :0.7110000000000001
<http://data.doremus.org/performance/bacd81e4-0c38-3022-b092-99475ba62b85>;0903773.ttl;RÃ©pÃ©ter / Varier 2. Erik Truffaz, Murcof, Talvin Singh;16/04/2009;
;;;;
<http://data.doremus.org/performance/97ce2c92-9eb6-35a9-948d-c4582521b44b>;10689.ttl;Nada Strancar chante Brecht/Dessau;05/11/2010;SimilaritÃ© :0.718
<http://data.doremus.org/performance/9c044764-10cd-353f-a753-2091461a5aed>;0950690.ttl;Les musiciens de Brecht. Nada Strancar chante Brecht / Dessau;05/11/2010;
;;;;
<http://data.doremus.org/performance/d4c56aca-2baf-31a6-9604-24c4229e26f9>;10677.ttl;Les SiÃ¨cles - Daniel Mesguich;03/10/2010;SimilaritÃ© :0.688
<http://data.doremus.org/performance/b1da7ef1-3844-335b-ae2b-6693b3e0f517>;0949201.ttl;Les ballets russes. Les SiÃ¨cles. Daniel Mesguich;03/10/2010;
;;;;
<http://data.doremus.org/performance/392d6fab-e254-35f9-849c-2edb4047d3bf>;6671.ttl;Take A Bow !;23/06/2010;SimilaritÃ© :0.8
<http://data.doremus.org/performance/cc53d690-0d04-384b-a94a-10daad4a71b5>;0943452.ttl;Take a bow ! 2010;23/06/2010;
;;;;
<http://data.doremus.org/performance/476facca-566f-33ae-be74-e63da19ffb9b>;10705.ttl;Chamber Orchestra of Europe / V. Jurowski - J. Bell;17/12/2010;SimilaritÃ© :0.845
<http://data.doremus.org/performance/f365b71a-e7d2-3719-89ba-79927e43ebb8>;0955272.ttl;Chamber Orchestra of Europe. Vladimir Jurowski. Joshua Bell;17/12/2010;
;;;;
<http://data.doremus.org/performance/3736ce32-71d7-3177-a3b1-9483db263da9>;6444.ttl;Brahms, musique de chambre II;18/10/2009;SimilaritÃ© :0.975
<http://data.doremus.org/performance/4d4526c0-1549-3c40-aee5-2443ac7ce10a>;0924584.ttl;Brahms, musique de chambre III;18/10/2009;
;;;;
<http://data.doremus.org/performance/e7a1ad92-54b1-31af-8e1a-a4dd4b6a92dd>;10030.ttl;Birth of the Cool Suite;28/10/2009;SimilaritÃ© :0.6885
<http://data.doremus.org/performance/1a984cff-9784-3c3a-910c-c8fa432908bd>;0925032.ttl;We Want Miles. Birth of the Cool Suite;28/10/2009;
;;;;
<http://data.doremus.org/performance/ce6cf64e-6096-3433-b41a-dd4904d62445>;10925.ttl;Orchestre Philharmonique de Radio France - Manfred Honeck - Tedi Papavrami;07/01/2011;SimilaritÃ© :0.7444999999999999
<http://data.doremus.org/performance/15198688-34bd-373e-b4e0-7a359bba4e9b>;0956005.ttl;Orchestre Philharmonique de Radio France;07/01/2011;
;;;;
<http://data.doremus.org/performance/87a65d45-b3b4-30d5-b5da-70eb7cb4e0ff>;10684.ttl;Tambours sabar du SÃ©nÃ©gal;23/10/2010;SimilaritÃ© :0.6545
<http://data.doremus.org/performance/a1162f64-b35d-3150-9c6a-ad086b727cad>;0950688.ttl;Concert Ã©ducatif. Tambours sabar du SÃ©nÃ©gal;23/10/2010;
;;;;
<http://data.doremus.org/performance/5443439d-c279-3e86-a764-3326dec6e342>;6445.ttl;Brahms, musique de chambre III;18/10/2009;SimilaritÃ© :0.975
<http://data.doremus.org/performance/610769b9-83ad-3acc-99cb-7727353ee787>;0924580.ttl;Brahms, musique de chambre II;18/10/2009;
;;;;
<http://data.doremus.org/performance/3add79a5-1e48-30da-8a0e-856b29c332ca>;10975.ttl;Orchestre de Paris - Paavo JÃ¤rvi - Matthias Goerne - Eric Picard;10/02/2011;SimilaritÃ© :0.7925
<http://data.doremus.org/performance/fbfb46b1-6cef-3ba2-9664-953c3e6cf9c5>;0958341.ttl;Orchestre de Paris, Choeur de l'Orchestre de Paris, Paavo JÃ¤rvi, Matthias Goerne, Eric Picard;10/02/2011;
;;;;
<http://data.doremus.org/performance/8da059f2-1ab5-3c7a-b737-aa18f817cebe>;13129.ttl;La Chambre Philharmonique;12/10/2013;SimilaritÃ© :0.7595000000000001
<http://data.doremus.org/performance/a0c68b9b-034f-3471-9ccc-23d3b7aa8fa1>;1010181.ttl;Fleuves. La Chambre Philharmonique;12/10/2013;
;;;;
<http://data.doremus.org/performance/16711a7f-87e9-3c24-9c28-5adca114db58>;12757.ttl;Wild Beasts - Other Lives;06/07/2012;SimilaritÃ© :0.638
<http://data.doremus.org/performance/f0c2439d-f98b-353a-b2da-31233ac36983>;0989993.ttl;Festival Days Off : Other Lives;06/07/2012;
;;;;
<http://data.doremus.org/performance/4242ce14-a43f-343f-a6cd-9e350fc160ac>;11514.ttl;The Tiger Lillies;09/02/2012;SimilaritÃ© :0.6905
<http://data.doremus.org/performance/9db2e133-7efb-35d6-baf1-823aedbc7acf>;0981548.ttl;The Tiger Lillies : Low Life Lullabies;09/02/2012;
;;;;
<http://data.doremus.org/performance/81b93993-afc6-376b-8392-519b358b46f4>;12684.ttl;Orchestre Philharmonique de Radio France - Daniel Harding;29/03/2013;SimilaritÃ© :0.8055000000000001
<http://data.doremus.org/performance/6604b8bf-62f6-3168-93a1-95c57daa8197>;1000295.ttl;Orchestre Philharmonique de Radio France, Daniel Harding. La Chute de Fukuyama (opÃ©ra vidÃ©o);29/03/2013;
;;;;
<http://data.doremus.org/performance/ddd97524-cae9-33da-9cb4-ffb9fd80557a>;11451.ttl;HÃ©lÃ¨ne Grimaud / Kammerorchester des Bayerischen Rundfunk;05/11/2011;SimilaritÃ© :0.6285000000000001
<http://data.doremus.org/performance/46ace278-c490-328b-9606-628ab5b64bdb>;0977016.ttl;Domaine privÃ© HÃ©lÃ¨ne Grimaud : Kammerorchester des Bayerischen Rundfunks, HÃ©lÃ¨ne Grimaud, Radoslaw Szulc;05/11/2011;
;;;;
<http://data.doremus.org/performance/b91c1d02-ff14-3597-b772-2849e2510df7>;11522.ttl;Solistes de l'Ensemble intercontemporain;11/02/2012;SimilaritÃ© :0.77
<http://data.doremus.org/performance/c4e134d6-e8bc-3f05-9706-63e1bfe5a761>;1005569.ttl;Des pieds et des mains. Solistes de l'Ensemble intercontemporain;11/02/2012;
;;;;
<http://data.doremus.org/performance/60da1c7a-958d-36cc-b4e1-b2c8e97b0865>;12097.ttl;Medeski, Martin & Wood / Steven Bernstein & The Millennial Territory Orchestra play Sly;11/09/2011;SimilaritÃ© :0.692
<http://data.doremus.org/performance/36835a86-4f66-3cc0-afd8-b9b3fa50667b>;0975146.ttl;Jazz Ã  la Villette. Steven Bernstein & The Millennial Territory Orchestra play Sly & The Family Stone;11/09/2011;
;;;;
<http://data.doremus.org/performance/095dc780-3801-3c83-a463-f1df97559514>;12409.ttl;Orchestre Philharmonique de Radio France - Santtu-Matias Rouvali - Anu Komsi ;19/04/2013;SimilaritÃ© :0.732
<http://data.doremus.org/performance/87104ee0-ef87-3a58-b16d-523b7f22ac27>;1002176.ttl;Domaine privÃ© Kaija Saariaho. Orchestre Philharmonique de Radio France, Santtu-Matias Rouvali, Anu Komsi;19/04/2013;
;;;;
<http://data.doremus.org/performance/d1a31fab-3333-3dd6-b365-c0dba6631d91>;12829.ttl;Orchestre Philharmonique de Radio France - Orchestre Unhasu;14/03/2012;SimilaritÃ© :0.8685
<http://data.doremus.org/performance/08cb410c-d23f-32c3-840c-903f815f120f>;0983961.ttl;Orchestre Philharmonique de Radio France, Orchestre Unhasu, Myung-Whun Chung;14/03/2012;
;;;;
<http://data.doremus.org/performance/84730e5f-9e7d-3c6e-be2b-c3802b91ecc0>;13172.ttl;Public Image Limited;23/10/2013;SimilaritÃ© :0.7324999999999999
<http://data.doremus.org/performance/8a2801a1-db79-37e5-99da-7c072a93a011>;1010110.ttl;Europunk. Public Image Limited;23/10/2013;
;;;;
<http://data.doremus.org/performance/6b59172a-ef6f-3dab-91f7-fbf4655d7fb2>;11452.ttl;Jan Vogler / HÃ©lÃ¨ne Grimaud;06/11/2011;SimilaritÃ© :0.6930000000000001
<http://data.doremus.org/performance/6bc4f976-29a2-3d56-bb88-28563eb94b8a>;0976426.ttl;Domaine privÃ©. HÃ©lÃ¨ne Grimaud;06/11/2011;
;;;;
<http://data.doremus.org/performance/c9adfe21-7b47-3770-a73c-b4057e763c0b>;11951.ttl;Take A Bow!;13/11/2011;SimilaritÃ© :0.8
<http://data.doremus.org/performance/8427de1f-8e69-3fa5-ab72-3c68e97fcc36>;0984698.ttl;Take a bow ! 2011;13/11/2011;
;;;;
<http://data.doremus.org/performance/67a7eece-1a3e-39e7-b0ca-e6a0dbff130f>;13283.ttl;Bach, concertos pour piano - Orchestre de chambre de Lausanne;21/10/2013;SimilaritÃ© :0.8855
<http://data.doremus.org/performance/a134bf1e-15d6-3b9d-bfef-ad424e1bebec>;1010103.ttl;Bach, concertos pour clavier, Orchestre de chambre de Lausanne;21/10/2013;
;;;;
<http://data.doremus.org/performance/f0a39f7c-e5d7-3093-b86f-c965011c77cb>;13270.ttl;Orchestre Symphonique d'Etat de SÃ£o Paulo - Nelson Freire - Marin Alsop;07/10/2013;SimilaritÃ© :0.7989999999999999
<http://data.doremus.org/performance/6a10165b-40e0-39b7-8757-b3a74ee87b6c>;1009521.ttl;Orchestre Symphonique d'Etat de SÃ£o Paulo, Marin Alsop, Nelson Freire;07/10/2013;
;;;;
<http://data.doremus.org/performance/501d9fd7-a9c6-3ac7-b681-ec7aaeeb849f>;13284.ttl;Bach, concertos pour piano - Orchestre de chambre de Lausanne;22/10/2013;SimilaritÃ© :0.8855
<http://data.doremus.org/performance/dd741428-8408-3d20-80f5-39d8a049ce42>;1010107.ttl;Bach, concertos pour clavier, Orchestre de chambre de Lausanne;22/10/2013;
;;;;
<http://data.doremus.org/performance/1d988b83-8149-3316-9322-c807931139b6>;11576.ttl;Ensemble intercontemporain - Lucerne Festival Academy Ensemble- Pierre Boulez - Barbara Hannigan;27/09/2011;SimilaritÃ© :0.9265
<http://data.doremus.org/performance/e8e5d815-1491-31df-942e-cd137a9c1a29>;0974485.ttl;Ensemble intercontemporain, Lucerne Festival Academy, Pierre Boulez, Barbara Hannigan;27/09/2011;
;;;;
<http://data.doremus.org/performance/26b6489a-f683-3383-89b6-b848b247c890>;12537.ttl;Le Jardin des Voix - Concert des LaurÃ©ats du 6eme Jardin des Voix (2013);02/04/2013;SimilaritÃ© :0.9455
<http://data.doremus.org/performance/dd7ae730-abe4-3749-8a25-0438e00737b2>;1001586.ttl;Le Jardin des Voix : concert des LaurÃ©ats du 6Ã¨me Jardin des Voix;02/04/2013;
;;;;
<http://data.doremus.org/performance/fb9cf501-0d42-32b6-82ac-7b41b7afac40>;13174.ttl;Buzzcocks / Frustration;24/10/2013;SimilaritÃ© :0.7
<http://data.doremus.org/performance/250858ea-350c-3539-964d-578d430034c4>;1010119.ttl;Europunk. Frustration;24/10/2013;
;;;;
<http://data.doremus.org/performance/72625181-fab6-3221-aacf-0a7eeb284b1a>;11437.ttl;Poulenc/La voix humaine/Karen Vourc'h/Ensemble Orchestral de Paris;20/09/2011;SimilaritÃ© :0.6665
<http://data.doremus.org/performance/c77812de-0462-3a17-837b-9ae338046ae0>;0974273.ttl;Passions, le dÃ©sordre amoureux. Ensemble Orchestral de Paris;20/09/2011;
